accession	seq_len	N_count	nearest_clade	dist_to_nearest_clade
EPI_ISL_566148	29623	0	20A-1	0
EPI_ISL_549795	29623	0	20A-1	0
EPI_ISL_577380	29623	0	20A-1	0
EPI_ISL_566147	29623	0	20A-1	0
EPI_ISL_551601	29623	0	20A-1	0
EPI_ISL_551842	29623	0	20A-1	0
EPI_ISL_575747	29623	0	20A-1	0
EPI_ISL_476022	29623	2	19A-1	2
EPI_ISL_565604	29623	0	20B-2	0
EPI_ISL_472155	29623	1070	19A-4	0
EPI_ISL_478486	29623	1070	19A-4	0
EPI_ISL_456401	29623	564	20A-3	2
EPI_ISL_574848	29623	0	20A-3	0
EPI_ISL_574849	29623	0	20A-3	0
EPI_ISL_488360	29623	0	20B-2	0
EPI_ISL_458940	29623	1059	20B-2	0
EPI_ISL_430567	29623	37	20A-1	0
EPI_ISL_456948	29623	238	20B-1	0
EPI_ISL_447066	29623	1239	20C-1	0
EPI_ISL_523895	29623	13	20B-2	0
EPI_ISL_475041	29623	0	20A-3	0
EPI_ISL_459117	29623	300	20B-2	0
EPI_ISL_484591	29623	0	20B-2	0
EPI_ISL_575502	29623	0	20B-2	0
EPI_ISL_536353	29623	0	20C-1	0
EPI_ISL_456073	29623	1	20B-2	0
EPI_ISL_497516	29623	0	20B-2	0
EPI_ISL_497453	29623	0	20B-2	0
EPI_ISL_497517	29623	0	20B-2	0
EPI_ISL_461490	29623	0	20A-3	0
EPI_ISL_467214	29623	185	20A-3	0
EPI_ISL_480355	29623	0	20C-1	0
EPI_ISL_480351	29623	0	20C-1	0
EPI_ISL_532906	29623	116	20B-2	1
EPI_ISL_489395	29623	295	20B-1	0
EPI_ISL_422827	29623	0	19A-1	0
EPI_ISL_473114	29623	690	20C-1	0
EPI_ISL_493761	29623	497	19B-4	0
EPI_ISL_492021	29623	0	20B-2	0
EPI_ISL_520285	29623	753	20B-2	0
EPI_ISL_476028	29623	80	20A-3	0
EPI_ISL_510379	29623	200	20B-2	0
EPI_ISL_487776	29623	0	20A-3	0
EPI_ISL_496531	29623	0	20A-1	0
EPI_ISL_496532	29623	0	20A-1	0
EPI_ISL_496573	29623	0	20A-1	0
EPI_ISL_496575	29623	0	20A-1	0
EPI_ISL_496577	29623	0	20A-1	0
EPI_ISL_496526	29623	0	20A-1	0
EPI_ISL_562701	29623	0	20B-2	0
EPI_ISL_562702	29623	0	20B-2	0
EPI_ISL_468872	29623	22	20A-3	0
EPI_ISL_489139	29623	0	20B-1	0
EPI_ISL_530681	29623	1446	20A-3	0
EPI_ISL_560663	29623	1001	19A-4	0
EPI_ISL_561878	29623	516	20B-2	0
EPI_ISL_420972	29623	292	20B-2	0
EPI_ISL_536580	29623	0	20C-1	1
EPI_ISL_559594	29623	3	20B-2	0
EPI_ISL_569335	29623	73	20B-2	0
EPI_ISL_517059	29623	5	19A-4	0
EPI_ISL_564788	29623	0	20B-2	0
EPI_ISL_439427	29623	870	19A-4	0
EPI_ISL_565096	29623	20	20B-2	0
EPI_ISL_532029	29623	1	20B-2	0
EPI_ISL_567881	29623	0	20B-2	0
EPI_ISL_473951	29623	554	20A-1	0
EPI_ISL_577277	29623	1051	20B-2	1
EPI_ISL_495257	29623	0	20A-3	0
EPI_ISL_518437	29623	785	20B-2	0
EPI_ISL_475180	29623	0	20C-1	1
EPI_ISL_515548	29623	0	20B-2	0
EPI_ISL_547858	29623	2	20B-2	0
EPI_ISL_418970	29623	2516	19B-1	0
EPI_ISL_507614	29623	17	20C-1	1
EPI_ISL_563851	29623	1	20B-2	0
EPI_ISL_563856	29623	1	20B-2	0
EPI_ISL_439388	29623	268	20A-3	0
EPI_ISL_453459	29623	620	20A-3	0
EPI_ISL_560145	29623	1	20A-3	1
EPI_ISL_574158	29623	1	20A-3	1
EPI_ISL_573955	29623	1	20A-3	1
EPI_ISL_560188	29623	1	20A-3	1
EPI_ISL_467206	29623	0	19A-4	1
EPI_ISL_491225	29623	0	20B-2	0
EPI_ISL_491263	29623	0	20B-2	0
EPI_ISL_491269	29623	0	20B-2	0
EPI_ISL_420225	29623	0	20B-2	0
EPI_ISL_430541	29623	2046	19A-4	0
EPI_ISL_515560	29623	0	20B-2	0
EPI_ISL_422780	29623	2964	20A-3	0
EPI_ISL_575799	29623	0	20A-2	0
EPI_ISL_538060	29623	1917	20A-3	0
EPI_ISL_493653	29623	222	20B-2	0
EPI_ISL_448756	29623	137	20B-2	0
EPI_ISL_480676	29623	7	20B-2	0
EPI_ISL_529417	29623	338	20B-2	0
EPI_ISL_558976	29623	286	20B-1	0
EPI_ISL_515186	29623	0	20A-1	2
EPI_ISL_512650	29623	0	20A-1	2
EPI_ISL_534208	29623	0	20A-1	2
EPI_ISL_534209	29623	0	20A-1	2
EPI_ISL_534205	29623	0	20A-1	2
EPI_ISL_534207	29623	0	20A-1	2
EPI_ISL_512649	29623	0	20A-1	2
EPI_ISL_525272	29623	893	20A-3	0
EPI_ISL_544627	29623	218	20C-1	0
EPI_ISL_537726	29623	196	20A-3	0
EPI_ISL_444371	29623	241	20B-1	0
EPI_ISL_517450	29623	296	19A-3	0
EPI_ISL_457646	29623	269	20B-2	0
EPI_ISL_456531	29623	187	20C-1	0
EPI_ISL_507282	29623	0	20B-2	0
EPI_ISL_507283	29623	0	20B-2	0
EPI_ISL_507280	29623	0	20B-2	0
EPI_ISL_522196	29623	0	20B-2	0
EPI_ISL_457131	29623	2	20B-2	0
EPI_ISL_547179	29623	606	20C-1	0
EPI_ISL_570123	29623	0	20C-1	0
EPI_ISL_440744	29623	296	20A-2	0
EPI_ISL_422333	29623	1286	20A-3	0
EPI_ISL_418417	29623	0	20A-3	0
EPI_ISL_436637	29623	1	19A-1	0
EPI_ISL_520109	29623	0	20B-2	0
EPI_ISL_574437	29623	446	20C-1	0
EPI_ISL_529290	29623	2389	20B-2	0
EPI_ISL_418359	29623	0	20C-1	0
EPI_ISL_418358	29623	0	20C-1	0
EPI_ISL_422284	29623	659	20B-2	0
EPI_ISL_570386	29623	0	20B-2	0
EPI_ISL_489091	29623	72	20B-1	0
EPI_ISL_516523	29623	220	20C-1	1
EPI_ISL_427345	29623	246	20B-2	0
EPI_ISL_516242	29623	420	20C-1	0
EPI_ISL_464658	29623	598	20A-2	0
EPI_ISL_454317	29623	0	20B-2	0
EPI_ISL_517788	29623	0	19B-1	0
EPI_ISL_535793	29623	95	20A-3	0
EPI_ISL_435162	29623	777	20A-3	0
EPI_ISL_517491	29623	21	20B-1	0
EPI_ISL_541707	29623	9	20B-2	0
EPI_ISL_541931	29623	483	20A-3	0
EPI_ISL_475513	29623	0	20B-2	0
EPI_ISL_500137	29623	171	19A-4	0
EPI_ISL_567182	29623	0	20B-2	0
EPI_ISL_447043	29623	0	20A-1	0
EPI_ISL_566701	29623	0	20A-3	0
EPI_ISL_456830	29623	0	20A-3	0
EPI_ISL_497378	29623	0	20B-2	0
EPI_ISL_572496	29623	955	20A-3	0
EPI_ISL_512647	29623	0	20B-2	0
EPI_ISL_457766	29623	4	20B-2	0
EPI_ISL_560528	29623	7	20A-3	0
EPI_ISL_419255	29623	16	20A-3	0
EPI_ISL_443377	29623	302	20A-3	1
EPI_ISL_544712	29623	218	20C-1	0
EPI_ISL_493450	29623	258	20A-1	0
EPI_ISL_536764	29623	9	20A-3	0
EPI_ISL_523517	29623	0	20A-1	2
EPI_ISL_577890	29623	0	20A-1	2
EPI_ISL_531124	29623	0	20A-1	2
EPI_ISL_531539	29623	0	20A-1	2
EPI_ISL_532086	29623	0	20A-1	2
EPI_ISL_531041	29623	0	20A-1	2
EPI_ISL_531891	29623	0	20A-1	2
EPI_ISL_546499	29623	5	20C-1	1
EPI_ISL_449556	29623	1752	20B-1	0
EPI_ISL_455453	29623	43	20A-3	0
EPI_ISL_432580	29623	581	20B-1	0
EPI_ISL_515267	29623	0	20B-2	0
EPI_ISL_495469	29623	481	20C-1	0
EPI_ISL_556195	29623	0	20A-3	1
EPI_ISL_486485	29623	331	20B-2	0
EPI_ISL_553303	29623	1	20B-2	0
EPI_ISL_507522	29623	408	20C-1	0
EPI_ISL_514534	29623	2	20B-2	0
EPI_ISL_561098	29623	0	20A-3	0
EPI_ISL_446739	29623	282	20B-2	0
EPI_ISL_494715	29623	256	20C-1	0
EPI_ISL_473426	29623	274	20B-2	0
EPI_ISL_465860	29623	0	19A-4	0
EPI_ISL_572646	29623	463	20A-3	0
EPI_ISL_523750	29623	0	20A-2	0
EPI_ISL_519671	29623	0	20B-2	0
EPI_ISL_542036	29623	483	20C-1	0
EPI_ISL_528806	29623	255	20B-2	0
EPI_ISL_539541	29623	0	20A-3	0
EPI_ISL_539542	29623	0	20A-3	0
EPI_ISL_417243	29623	433	20B-2	0
EPI_ISL_470716	29623	269	20C-1	0
EPI_ISL_494034	29623	174	20B-2	0
EPI_ISL_464938	29623	219	19A-4	0
EPI_ISL_436460	29623	16	20A-3	0
EPI_ISL_422739	29623	433	20C-1	0
EPI_ISL_423034	29623	433	20C-1	0
EPI_ISL_440608	29623	120	20B-2	0
EPI_ISL_439372	29623	120	20B-2	0
EPI_ISL_439981	29623	120	20B-2	0
EPI_ISL_439875	29623	120	20B-2	0
EPI_ISL_442190	29623	120	20B-2	0
EPI_ISL_442535	29623	120	20B-2	0
EPI_ISL_470367	29623	120	20B-2	0
EPI_ISL_439604	29623	120	20B-2	0
EPI_ISL_442832	29623	120	20B-2	0
EPI_ISL_481282	29623	0	20C-1	0
EPI_ISL_459642	29623	414	19A-4	0
EPI_ISL_510421	29623	15	19B-4	0
EPI_ISL_568231	29623	7	20B-2	0
EPI_ISL_536706	29623	2	20C-1	0
EPI_ISL_497266	29623	76	20C-1	0
EPI_ISL_572220	29623	0	20B-2	0
EPI_ISL_470519	29623	296	20B-2	0
EPI_ISL_530021	29623	0	20A-3	0
EPI_ISL_577538	29623	298	20A-3	0
EPI_ISL_537451	29623	204	20A-3	0
EPI_ISL_513047	29623	0	20A-3	0
EPI_ISL_500485	29623	52	20B-2	0
EPI_ISL_418798	29623	0	20C-1	0
EPI_ISL_420442	29623	0	20C-1	0
EPI_ISL_462219	29623	0	20C-1	0
EPI_ISL_420334	29623	0	20C-1	0
EPI_ISL_458214	29623	0	20C-1	0
EPI_ISL_462179	29623	0	20C-1	0
EPI_ISL_457398	29623	586	20B-2	0
EPI_ISL_456113	29623	0	20A-2	0
EPI_ISL_514630	29623	0	20C-1	0
EPI_ISL_555262	29623	0	20B-2	0
EPI_ISL_529328	29623	220	19A-1	0
EPI_ISL_525281	29623	0	20C-1	0
EPI_ISL_548907	29623	1931	20B-2	0
EPI_ISL_528289	29623	535	20A-3	0
EPI_ISL_455135	29623	190	20B-2	0
EPI_ISL_448895	29623	239	20B-1	1
EPI_ISL_449613	29623	1121	20B-2	0
EPI_ISL_564346	29623	1	20B-2	0
EPI_ISL_444521	29623	218	20A-1	0
EPI_ISL_559041	29623	2650	20B-1	0
EPI_ISL_425347	29623	833	19A-4	0
EPI_ISL_528672	29623	106	20B-2	0
EPI_ISL_575213	29623	260	20A-3	0
EPI_ISL_558036	29623	91	20B-2	0
EPI_ISL_425175	29623	1	20C-1	0
EPI_ISL_475109	29623	0	20A-2	0
EPI_ISL_508024	29623	1664	20C-1	0
EPI_ISL_569641	29623	0	20C-1	0
EPI_ISL_575302	29623	0	20C-1	0
EPI_ISL_559086	29623	1	20B-2	0
EPI_ISL_440688	29623	296	20B-2	0
EPI_ISL_461581	29623	4	20B-2	0
EPI_ISL_549029	29623	0	20A-3	0
EPI_ISL_543310	29623	218	20C-1	0
EPI_ISL_448441	29623	259	19A-4	0
EPI_ISL_512024	29623	14	20B-2	0
EPI_ISL_440319	29623	206	20B-2	0
EPI_ISL_557831	29623	1	20B-2	0
EPI_ISL_459049	29623	1011	20A-3	0
EPI_ISL_522945	29623	317	20B-2	0
EPI_ISL_553721	29623	120	20B-2	0
EPI_ISL_575167	29623	246	20C-1	0
EPI_ISL_545258	29623	285	20C-1	0
EPI_ISL_574555	29623	275	20C-1	0
EPI_ISL_459527	29623	295	19A-1	0
EPI_ISL_433570	29623	295	19A-1	0
EPI_ISL_459691	29623	295	19A-1	0
EPI_ISL_459681	29623	295	19A-1	0
EPI_ISL_489391	29623	295	19A-1	0
EPI_ISL_469952	29623	295	19A-1	0
EPI_ISL_459637	29623	295	19A-1	0
EPI_ISL_489672	29623	295	19A-1	0
EPI_ISL_440883	29623	295	19A-1	0
EPI_ISL_459701	29623	295	19A-1	0
EPI_ISL_433294	29623	295	19A-1	0
EPI_ISL_433276	29623	295	19A-1	0
EPI_ISL_507515	29623	579	20C-1	0
EPI_ISL_458304	29623	164	20B-1	0
EPI_ISL_461792	29623	5	20B-2	0
EPI_ISL_459709	29623	295	20B-2	0
EPI_ISL_443745	29623	295	20B-2	0
EPI_ISL_440541	29623	295	20B-2	0
EPI_ISL_459580	29623	295	20B-2	0
EPI_ISL_497956	29623	0	19A-4	0
EPI_ISL_542186	29623	117	20A-3	0
EPI_ISL_500892	29623	2	20B-2	0
EPI_ISL_460583	29623	1	20C-1	0
EPI_ISL_554885	29623	0	20B-2	0
EPI_ISL_453651	29623	240	20B-1	0
EPI_ISL_540270	29623	0	20A-3	0
EPI_ISL_577983	29623	245	20A-2	0
EPI_ISL_526279	29623	595	20B-2	0
EPI_ISL_523531	29623	0	20B-2	0
EPI_ISL_523200	29623	0	20B-2	0
EPI_ISL_523204	29623	0	20B-2	0
EPI_ISL_575269	29623	1131	20C-1	0
EPI_ISL_419176	29623	0	20C-1	0
EPI_ISL_508978	29623	0	20C-1	0
EPI_ISL_500431	29623	8	20C-1	0
EPI_ISL_510242	29623	200	20A-3	0
EPI_ISL_463572	29623	0	20C-1	0
EPI_ISL_541548	29623	2	20C-1	0
EPI_ISL_428378	29623	1097	19B-3	0
EPI_ISL_543054	29623	219	20B-2	0
EPI_ISL_540059	29623	1355	20A-1	0
EPI_ISL_423780	29623	279	20B-2	0
EPI_ISL_453221	29623	1515	20C-1	0
EPI_ISL_433568	29623	0	19B-2	0
EPI_ISL_427066	29623	218	19B-4	1
EPI_ISL_559150	29623	1	20B-2	0
EPI_ISL_495344	29623	0	20B-2	0
EPI_ISL_458404	29623	1664	20B-2	0
EPI_ISL_464235	29623	860	20A-3	0
EPI_ISL_574881	29623	3	20B-2	0
EPI_ISL_574268	29623	3	20C-1	1
EPI_ISL_474366	29623	268	20B-2	0
EPI_ISL_539810	29623	0	20B-2	0
EPI_ISL_446174	29623	950	20A-3	0
EPI_ISL_563135	29623	2	20B-2	0
EPI_ISL_528301	29623	2	20B-2	0
EPI_ISL_535543	29623	0	20B-2	0
EPI_ISL_556395	29623	0	20B-2	0
EPI_ISL_573894	29623	1	20B-2	1
EPI_ISL_436659	29623	1	19A-1	0
EPI_ISL_525634	29623	0	20C-1	0
EPI_ISL_507891	29623	70	20C-1	0
EPI_ISL_453691	29623	295	20A-3	0
EPI_ISL_439154	29623	1	20A-3	0
EPI_ISL_528738	29623	0	20A-1	0
EPI_ISL_440087	29623	295	19A-1	0
EPI_ISL_461526	29623	221	20B-2	0
EPI_ISL_510365	29623	187	20B-2	0
EPI_ISL_469045	29623	0	20A-1	0
EPI_ISL_570752	29623	0	20A-3	0
EPI_ISL_530105	29623	0	20A-3	0
EPI_ISL_493504	29623	5	20B-2	0
EPI_ISL_575956	29623	0	20C-1	0
EPI_ISL_575819	29623	0	20C-1	0
EPI_ISL_574816	29623	1	20A-3	0
EPI_ISL_452794	29623	10	20A-3	0
EPI_ISL_560702	29623	156	20A-3	0
EPI_ISL_442575	29623	295	20B-2	0
EPI_ISL_442991	29623	295	20B-2	0
EPI_ISL_466570	29623	1	20B-2	0
EPI_ISL_449561	29623	2510	20A-3	0
EPI_ISL_565556	29623	1	20B-2	0
EPI_ISL_461425	29623	0	20C-1	0
EPI_ISL_566625	29623	0	20B-2	2
EPI_ISL_566260	29623	0	20B-2	2
EPI_ISL_511572	29623	760	20B-2	0
EPI_ISL_449016	29623	380	20B-2	1
EPI_ISL_470678	29623	259	20C-1	0
EPI_ISL_522291	29623	259	20C-1	0
EPI_ISL_513696	29623	259	20C-1	0
EPI_ISL_513697	29623	259	20C-1	0
EPI_ISL_498671	29623	259	20C-1	0
EPI_ISL_498668	29623	259	20C-1	0
EPI_ISL_458307	29623	991	20B-2	0
EPI_ISL_430349	29623	0	20C-1	0
EPI_ISL_430336	29623	0	20C-1	0
EPI_ISL_452369	29623	1549	19B-4	0
EPI_ISL_519156	29623	0	20B-2	0
EPI_ISL_562947	29623	0	20B-2	0
EPI_ISL_481561	29623	0	20A-3	0
EPI_ISL_554543	29623	108	20A-2	1
EPI_ISL_472907	29623	919	19A-1	0
EPI_ISL_489439	29623	1112	20B-2	0
EPI_ISL_446280	29623	148	19A-1	0
EPI_ISL_441168	29623	772	20B-2	0
EPI_ISL_482307	29623	0	19A-4	0
EPI_ISL_513815	29623	2	20C-1	0
EPI_ISL_533070	29623	196	20A-3	0
EPI_ISL_556108	29623	116	20B-2	0
EPI_ISL_433887	29623	575	20B-2	0
EPI_ISL_448263	29623	0	20B-2	0
EPI_ISL_543464	29623	9	20A-3	0
EPI_ISL_461653	29623	327	19A-1	0
EPI_ISL_525815	29623	0	20A-3	0
EPI_ISL_525813	29623	0	20A-3	0
EPI_ISL_479191	29623	2	20A-3	0
EPI_ISL_475289	29623	2	20A-3	0
EPI_ISL_507147	29623	2	20A-3	0
EPI_ISL_475330	29623	2	20A-3	0
EPI_ISL_514462	29623	2	20A-3	0
EPI_ISL_514485	29623	2	20A-3	0
EPI_ISL_517519	29623	2	20A-3	0
EPI_ISL_526435	29623	2	20A-3	0
EPI_ISL_433002	29623	2	19A-4	0
EPI_ISL_443768	29623	295	20B-2	0
EPI_ISL_470652	29623	786	20B-2	0
EPI_ISL_466039	29623	4	19A-4	0
EPI_ISL_499916	29623	643	20B-2	0
EPI_ISL_477674	29623	0	20C-1	0
EPI_ISL_485896	29623	23	20C-1	0
EPI_ISL_423692	29623	1358	20A-2	0
EPI_ISL_543350	29623	298	20B-2	0
EPI_ISL_425255	29623	0	19A-4	0
EPI_ISL_423627	29623	948	20B-2	0
EPI_ISL_462825	29623	0	19B-3	0
EPI_ISL_432393	29623	239	20C-1	0
EPI_ISL_420014	29623	1	20A-3	0
EPI_ISL_432334	29623	102	19A-4	0
EPI_ISL_456191	29623	0	20A-3	0
EPI_ISL_517924	29623	0	20C-1	0
EPI_ISL_469114	29623	2	19A-3	0
EPI_ISL_512101	29623	199	20A-3	1
EPI_ISL_466456	29623	178	20B-2	0
EPI_ISL_430678	29623	9	20B-2	0
EPI_ISL_487336	29623	152	20B-1	0
EPI_ISL_481808	29623	5	20B-2	0
EPI_ISL_452649	29623	185	19B-2	0
EPI_ISL_512530	29623	415	20B-2	0
EPI_ISL_525488	29623	773	20C-1	1
EPI_ISL_443794	29623	1807	20B-2	0
EPI_ISL_417924	29623	2	19B-2	0
EPI_ISL_437635	29623	0	20A-3	0
EPI_ISL_480845	29623	0	20A-2	0
EPI_ISL_550196	29623	1	20B-2	0
EPI_ISL_510058	29623	7	20C-1	0
EPI_ISL_532799	29623	0	20B-2	0
EPI_ISL_559785	29623	0	20B-2	0
EPI_ISL_549959	29623	0	20B-2	0
EPI_ISL_540170	29623	0	20B-2	0
EPI_ISL_556813	29623	0	20B-2	0
EPI_ISL_551025	29623	0	20B-2	0
EPI_ISL_549928	29623	0	20B-2	0
EPI_ISL_573157	29623	0	20B-2	0
EPI_ISL_550149	29623	0	20B-2	0
EPI_ISL_549930	29623	0	20B-2	0
EPI_ISL_543448	29623	507	20A-3	0
EPI_ISL_463137	29623	0	20C-1	0
EPI_ISL_463131	29623	0	20C-1	0
EPI_ISL_442593	29623	296	20A-3	0
EPI_ISL_467915	29623	0	20C-1	0
EPI_ISL_578546	29623	282	20C-1	0
EPI_ISL_533000	29623	1507	20B-1	0
EPI_ISL_449493	29623	1499	20A-3	0
EPI_ISL_494322	29623	257	20B-1	0
EPI_ISL_528101	29623	254	20A-3	0
EPI_ISL_464560	29623	462	19A-4	0
EPI_ISL_543076	29623	2	20C-1	0
EPI_ISL_481137	29623	0	20B-2	0
EPI_ISL_465669	29623	755	20B-2	0
EPI_ISL_465371	29623	275	20B-2	0
EPI_ISL_445071	29623	131	20A-3	0
EPI_ISL_508492	29623	0	20A-1	0
EPI_ISL_470129	29623	1342	20B-1	0
EPI_ISL_550543	29623	0	20A-3	0
EPI_ISL_426130	29623	0	19B-3	0
EPI_ISL_516519	29623	4	20A-3	0
EPI_ISL_452635	29623	278	20A-3	0
EPI_ISL_483691	29623	13	20B-2	0
EPI_ISL_528684	29623	585	20A-1	0
EPI_ISL_434732	29623	1	19B-1	0
EPI_ISL_538725	29623	489	20A-3	0
EPI_ISL_515828	29623	0	20B-2	0
EPI_ISL_535526	29623	0	20B-2	0
EPI_ISL_535480	29623	0	20B-2	0
EPI_ISL_515827	29623	0	20B-2	0
EPI_ISL_515826	29623	0	20B-2	0
EPI_ISL_479586	29623	0	19A-3	0
EPI_ISL_493113	29623	29	20C-1	0
EPI_ISL_574561	29623	0	20C-1	0
EPI_ISL_426783	29623	266	20C-1	0
EPI_ISL_578151	29623	0	20C-1	0
EPI_ISL_556557	29623	1657	20A-1	0
EPI_ISL_519539	29623	0	20B-2	0
EPI_ISL_420131	29623	0	20A-3	0
EPI_ISL_555110	29623	1	20B-2	0
EPI_ISL_517935	29623	1249	20B-2	0
EPI_ISL_471398	29623	0	20A-3	0
EPI_ISL_508334	29623	105	20B-2	0
EPI_ISL_532248	29623	0	20A-2	0
EPI_ISL_543877	29623	521	20B-2	1
EPI_ISL_424894	29623	0	20A-3	0
EPI_ISL_418694	29623	61	19A-1	0
EPI_ISL_558669	29623	0	20B-2	0
EPI_ISL_558675	29623	0	20B-2	0
EPI_ISL_424141	29623	1077	19A-4	0
EPI_ISL_450774	29623	0	19B-3	0
EPI_ISL_437364	29623	0	19B-3	0
EPI_ISL_495602	29623	0	19B-3	0
EPI_ISL_536613	29623	1	20C-1	1
EPI_ISL_533209	29623	116	20B-2	0
EPI_ISL_550160	29623	0	20B-2	1
EPI_ISL_549453	29623	0	20B-2	1
EPI_ISL_550148	29623	0	20B-2	1
EPI_ISL_550803	29623	0	20B-2	1
EPI_ISL_541471	29623	238	20A-3	0
EPI_ISL_485712	29623	133	20A-3	0
EPI_ISL_546747	29623	0	19B-1	0
EPI_ISL_575210	29623	257	20C-1	0
EPI_ISL_509613	29623	415	20C-1	0
EPI_ISL_547122	29623	0	20C-1	0
EPI_ISL_549330	29623	107	20B-2	0
EPI_ISL_433759	29623	0	20A-3	0
EPI_ISL_560687	29623	1250	20B-2	0
EPI_ISL_575139	29623	58	20A-3	0
EPI_ISL_576028	29623	2	20A-3	0
EPI_ISL_430589	29623	1373	19A-4	0
EPI_ISL_450028	29623	0	20C-1	0
EPI_ISL_512817	29623	0	19B-2	0
EPI_ISL_436362	29623	341	20A-3	0
EPI_ISL_514814	29623	0	20C-1	0
EPI_ISL_436379	29623	24	19A-4	1
EPI_ISL_526460	29623	218	20A-3	0
EPI_ISL_568950	29623	0	20B-2	0
EPI_ISL_447616	29623	0	20C-1	0
EPI_ISL_430109	29623	0	20B-2	0
EPI_ISL_425462	29623	290	19A-1	0
EPI_ISL_564295	29623	1	20B-2	0
EPI_ISL_493872	29623	451	20A-3	0
EPI_ISL_490643	29623	240	20B-1	0
EPI_ISL_538012	29623	1	20A-3	0
EPI_ISL_537608	29623	499	19B-2	0
EPI_ISL_568189	29623	1	20B-1	1
EPI_ISL_472214	29623	297	19A-4	0
EPI_ISL_512633	29623	2714	20B-2	0
EPI_ISL_576078	29623	116	20A-3	0
EPI_ISL_444789	29623	0	20C-1	0
EPI_ISL_549769	29623	1	20A-3	1
EPI_ISL_557182	29623	117	20B-2	0
EPI_ISL_498814	29623	0	20B-2	0
EPI_ISL_567717	29623	0	20B-2	0
EPI_ISL_445681	29623	1	20A-3	0
EPI_ISL_490593	29623	993	20B-1	0
EPI_ISL_478206	29623	6	20A-3	0
EPI_ISL_424187	29623	9	20C-1	0
EPI_ISL_486235	29623	4	20C-1	0
EPI_ISL_484576	29623	0	20A-3	0
EPI_ISL_464294	29623	1	19A-4	0
EPI_ISL_522898	29623	2	20A-3	0
EPI_ISL_522651	29623	443	19B-3	0
EPI_ISL_414426	29623	201	19A-1	0
EPI_ISL_466478	29623	1268	20A-3	0
EPI_ISL_486496	29623	207	20A-3	0
EPI_ISL_438886	29623	490	20A-3	0
EPI_ISL_469404	29623	1	20B-1	0
EPI_ISL_422772	29623	0	19A-4	0
EPI_ISL_428327	29623	0	19A-1	0
EPI_ISL_482075	29623	461	20A-3	0
EPI_ISL_465983	29623	315	20A-3	0
EPI_ISL_514528	29623	8	20B-2	0
EPI_ISL_557199	29623	1917	20C-1	0
EPI_ISL_523071	29623	0	20A-3	0
EPI_ISL_523067	29623	0	20A-3	0
EPI_ISL_532128	29623	1	20A-1	0
EPI_ISL_517055	29623	0	20B-2	0
EPI_ISL_457989	29623	0	20B-2	0
EPI_ISL_539183	29623	0	20B-2	0
EPI_ISL_488611	29623	0	20B-2	0
EPI_ISL_492918	29623	0	20B-2	0
EPI_ISL_493482	29623	0	20B-2	0
EPI_ISL_543403	29623	508	20A-3	0
EPI_ISL_421295	29623	1	20A-3	0
EPI_ISL_499827	29623	1556	20A-3	0
EPI_ISL_443024	29623	297	20B-2	0
EPI_ISL_543195	29623	508	20C-1	0
EPI_ISL_512908	29623	66	20A-1	0
EPI_ISL_542740	29623	0	20A-3	0
EPI_ISL_432689	29623	297	20A-3	0
EPI_ISL_441440	29623	297	20A-3	0
EPI_ISL_441457	29623	297	20A-3	0
EPI_ISL_433007	29623	297	20A-3	0
EPI_ISL_538301	29623	604	20B-2	0
EPI_ISL_528138	29623	0	20A-3	0
EPI_ISL_477060	29623	0	20C-1	0
EPI_ISL_574610	29623	0	19A-1	0
EPI_ISL_485202	29623	266	20C-1	0
EPI_ISL_494326	29623	97	20B-2	0
EPI_ISL_517800	29623	35	20C-1	0
EPI_ISL_534752	29623	0	20A-3	0
EPI_ISL_563603	29623	141	20B-2	0
EPI_ISL_414630	29623	0	20C-1	0
EPI_ISL_465795	29623	394	20A-3	0
EPI_ISL_537492	29623	0	20B-2	0
EPI_ISL_478468	29623	1	20B-2	0
EPI_ISL_552811	29623	0	20B-2	0
EPI_ISL_552949	29623	0	20B-2	0
EPI_ISL_558774	29623	0	20B-2	0
EPI_ISL_555820	29623	0	20B-2	0
EPI_ISL_465431	29623	459	20B-2	0
EPI_ISL_565867	29623	1736	20C-1	0
EPI_ISL_463963	29623	0	20A-3	0
EPI_ISL_421376	29623	56	20C-1	0
EPI_ISL_536620	29623	2	20A-3	0
EPI_ISL_484219	29623	3	20C-1	0
EPI_ISL_536039	29623	0	20A-3	0
EPI_ISL_528351	29623	0	20A-3	0
EPI_ISL_528086	29623	0	20A-3	0
EPI_ISL_569290	29623	0	20A-3	0
EPI_ISL_560621	29623	0	20A-3	0
EPI_ISL_560624	29623	0	20A-3	0
EPI_ISL_467016	29623	435	20A-3	0
EPI_ISL_498108	29623	0	20B-2	0
EPI_ISL_515303	29623	0	19B-3	0
EPI_ISL_570874	29623	0	20C-1	0
EPI_ISL_434181	29623	2024	20A-2	1
EPI_ISL_565913	29623	437	19A-1	0
EPI_ISL_535051	29623	4	20B-2	0
EPI_ISL_445517	29623	711	20A-3	0
EPI_ISL_511609	29623	1210	20C-1	0
EPI_ISL_495623	29623	0	20C-1	0
EPI_ISL_543453	29623	218	20C-1	0
EPI_ISL_493120	29623	309	20A-3	0
EPI_ISL_462257	29623	0	20A-3	0
EPI_ISL_478988	29623	9	20B-2	0
EPI_ISL_511194	29623	11	20B-2	0
