accession	parent_clade1	parent_clade2	tclade1_dist	clade2_dist	num_supporting_SNPs	recombination_break_points	breakpoint_midpoint_sites
EPI_ISL_877607	19A-1	19B-3	2	3	5	1	17841
EPI_ISL_877607	19A-4	19B-3	5	3	8	3	9814,16158,17841
EPI_ISL_877607	19A-2	19B-3	5	3	8	4	4971,9814,14297,17841
EPI_ISL_877607	20A-3	19B-3	6	3	9	4	5791,11477,15959,17841
EPI_ISL_877607	19A-3	19B-3	7	3	10	4	7429,9814,15620,17841
EPI_ISL_877607	20A-2	19B-3	7	3	10	4	5791,11477,15959,17841
EPI_ISL_877607	20A-1	19B-3	8	3	11	4	5791,11477,15959,17841
EPI_ISL_877607	20C-1	19B-3	8	3	11	4	5791,11477,15959,17841
EPI_ISL_877607	20B-2	19B-3	9	3	12	4	5791,11477,15959,17841
EPI_ISL_877607	20B-1	19B-3	11	3	14	4	5791,9321,15959,17841
EPI_ISL_877644	19A-1	20C-1	4	2	6	3	532,1930,8604
EPI_ISL_877644	20C-1	19B-2	2	6	8	3	532,1930,5791
EPI_ISL_877644	19A-2	20C-1	7	2	9	3	532,2099,6942
EPI_ISL_877644	19A-4	20C-1	7	2	9	3	532,1930,6942
EPI_ISL_877644	19A-3	20C-1	9	2	11	3	532,1930,4556
EPI_ISL_877644	20C-1	19B-3	2	9	11	3	532,1930,5791
EPI_ISL_877644	20C-1	19B-4	2	11	13	3	532,1930,5791
EPI_ISL_877644	20C-1	19B-1	2	13	15	3	247,1930,2989
EPI_ISL_877718	19A-1	20A-2	3	2	5	3	1521,8604,18787
EPI_ISL_877718	19A-1	20A-1	3	3	6	3	1521,8604,21022
EPI_ISL_877718	19A-1	20C-1	3	3	6	3	1930,8604,18787
EPI_ISL_877718	20A-2	19B-2	2	5	7	3	1521,11477,18787
EPI_ISL_877718	19A-2	20A-2	6	2	8	3	701,12627,18787
EPI_ISL_877718	19A-4	20A-2	6	2	8	3	1521,12627,14488
EPI_ISL_877718	20A-1	19B-2	3	5	8	3	1521,11477,21022
EPI_ISL_877718	20C-1	19B-2	3	5	8	3	1930,11477,18787
EPI_ISL_877718	19A-2	20A-1	6	3	9	3	701,12627,21022
EPI_ISL_877718	19A-2	20C-1	6	3	9	3	1110,12627,18787
EPI_ISL_877718	19A-4	20C-1	6	3	9	3	1930,12627,14488
EPI_ISL_877718	19A-3	20A-2	8	2	10	3	1521,13951,18787
EPI_ISL_877718	20A-2	19B-3	2	8	10	3	1521,11477,15959
EPI_ISL_877718	19A-3	20A-1	8	3	11	3	1521,13951,21022
EPI_ISL_877718	19A-3	20C-1	8	3	11	3	1930,13951,18787
EPI_ISL_877718	20C-1	19B-3	3	8	11	3	1930,11477,15959
EPI_ISL_877718	20A-2	19B-4	2	10	12	3	1521,11824,14488
EPI_ISL_877718	20C-1	19B-4	3	10	13	3	1930,11824,14488
EPI_ISL_877718	20A-2	19B-1	2	12	14	3	247,11477,16454
EPI_ISL_877718	19A-4	20A-1	6	3	9	5	1521,12627,14488,16723,21022
EPI_ISL_877718	20A-1	19B-3	3	8	11	5	1521,11477,15959,18350,21022
EPI_ISL_877718	20A-1	19B-4	3	10	13	5	1521,11824,14488,16723,21022
EPI_ISL_877718	20A-1	19B-1	3	12	15	5	247,11477,16454,18688,21022
EPI_ISL_877718	20C-1	19B-1	3	12	15	5	247,656,1930,11477,16454
EPI_ISL_877727	20A-3	19B-2	2	4	6	1	18787
EPI_ISL_877727	20A-2	19B-2	3	4	7	1	18787
EPI_ISL_877727	20A-1	19B-2	4	4	8	1	16524
EPI_ISL_877727	20A-3	19B-3	2	7	9	1	20613
EPI_ISL_877727	20B-2	19B-2	5	4	9	1	18787
EPI_ISL_877727	20A-2	19B-3	3	7	10	1	20613
EPI_ISL_877727	20A-1	19B-3	4	7	11	1	18350
EPI_ISL_877727	20B-2	19B-3	5	7	12	1	20613
EPI_ISL_877727	20C-1	19B-2	4	4	8	3	532,1930,18787
EPI_ISL_877727	20B-1	19B-2	7	4	11	3	9321,12134,18787
EPI_ISL_877727	20C-1	19B-3	4	7	11	3	532,1930,20613
EPI_ISL_877727	20B-1	19B-3	7	7	14	3	9321,12134,20613
EPI_ISL_877727	20A-3	19B-4	2	9	11	4	18986,24573,26943,28282
EPI_ISL_877727	20A-2	19B-4	3	9	12	4	18986,25653,26943,28282
EPI_ISL_877727	20A-1	19B-4	4	9	13	4	16723,25653,26943,28282
EPI_ISL_877727	20A-3	19B-1	2	11	13	4	20951,23600,27992,28804
EPI_ISL_877727	20B-2	19B-1	5	11	16	4	20951,23600,27992,29173
EPI_ISL_877727	20B-2	19B-4	5	9	14	5	18986,24573,26943,28282,28754
EPI_ISL_877727	20C-1	19B-4	4	9	13	6	532,1930,18986,25653,26943,28282
EPI_ISL_877727	20A-2	19B-1	3	11	14	6	20951,23600,24680,26028,27992,28804
EPI_ISL_877727	20A-1	19B-1	4	11	15	6	18688,23600,24680,26028,27992,28804
EPI_ISL_877727	20B-1	19B-1	7	11	18	6	9321,12134,20951,23764,27992,29173
EPI_ISL_877727	20B-1	19B-4	7	9	16	7	9669,12134,18986,24737,26943,28282,28754
EPI_ISL_877727	20C-1	19B-1	4	11	15	8	656,1930,20951,23600,24680,26028,27992,28804
EPI_ISL_877734	19A-4	20C-1	7	2	9	2	12627,18986
EPI_ISL_877734	20C-1	19B-4	2	11	13	2	11824,18986
EPI_ISL_877742	19A-1	20A-2	3	2	5	3	1521,8604,18787
EPI_ISL_877742	19A-1	20A-1	3	3	6	3	1521,8604,21022
EPI_ISL_877742	19A-1	20C-1	3	3	6	3	1930,8604,18787
EPI_ISL_877742	20A-2	19B-2	2	5	7	3	1521,11477,18787
EPI_ISL_877742	19A-2	20A-2	6	2	8	3	701,12627,18787
EPI_ISL_877742	19A-4	20A-2	6	2	8	3	1521,12627,14488
EPI_ISL_877742	20A-1	19B-2	3	5	8	3	1521,11477,21022
EPI_ISL_877742	20C-1	19B-2	3	5	8	3	1930,11477,18787
EPI_ISL_877742	19A-2	20A-1	6	3	9	3	701,12627,21022
EPI_ISL_877742	19A-2	20C-1	6	3	9	3	1110,12627,18787
EPI_ISL_877742	19A-4	20C-1	6	3	9	3	1930,12627,14488
EPI_ISL_877742	19A-3	20A-2	8	2	10	3	1521,13951,18787
EPI_ISL_877742	20A-2	19B-3	2	8	10	3	1521,11477,15959
EPI_ISL_877742	19A-3	20A-1	8	3	11	3	1521,13951,21022
EPI_ISL_877742	19A-3	20C-1	8	3	11	3	1930,13951,18787
EPI_ISL_877742	20C-1	19B-3	3	8	11	3	1930,11477,15959
EPI_ISL_877742	20A-2	19B-4	2	10	12	3	1521,11824,14488
EPI_ISL_877742	20C-1	19B-4	3	10	13	3	1930,11824,14488
EPI_ISL_877742	20A-2	19B-1	2	12	14	3	247,11477,16454
EPI_ISL_877742	19A-4	20A-1	6	3	9	5	1521,12627,14488,16723,21022
EPI_ISL_877742	20A-1	19B-3	3	8	11	5	1521,11477,15959,18350,21022
EPI_ISL_877742	20A-1	19B-4	3	10	13	5	1521,11824,14488,16723,21022
EPI_ISL_877742	20A-1	19B-1	3	12	15	5	247,11477,16454,18688,21022
EPI_ISL_877742	20C-1	19B-1	3	12	15	5	247,656,1930,11477,16454
EPI_ISL_877759	20A-3	19B-1	2	11	13	4	11477,16454,23600,25263
EPI_ISL_877759	20A-2	19B-1	3	11	14	4	11477,16454,23600,26028
EPI_ISL_877759	20A-1	19B-1	4	11	15	6	11477,16454,18688,21022,23600,26028
EPI_ISL_877759	20C-1	19B-1	4	11	15	6	656,1930,11477,16454,23600,26028
EPI_ISL_877759	20B-2	19B-1	5	11	16	6	11477,16454,23600,25263,28394,29173
EPI_ISL_877759	20B-1	19B-1	7	11	18	6	9321,16454,23449,25263,28394,29173
EPI_ISL_880274	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_883129	20C-1	19B-4	2	11	13	4	14488,18986,28282,28642
EPI_ISL_883144	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_883165	19A-1	20A-3	2	2	4	1	8604
EPI_ISL_883165	20A-3	19B-2	2	4	6	1	5791
EPI_ISL_883165	19A-4	20A-3	5	2	7	1	6942
EPI_ISL_883165	19A-3	20A-3	7	2	9	1	4556
EPI_ISL_883165	20A-3	19B-3	2	7	9	1	5791
EPI_ISL_883165	20A-3	19B-4	2	9	11	1	5791
EPI_ISL_883165	19A-1	20A-2	2	3	5	2	8604,24365
EPI_ISL_883165	19A-1	20C-1	2	4	6	2	8604,24365
EPI_ISL_883165	20B-2	19A-1	5	2	7	2	8604,26024
EPI_ISL_883165	20B-1	19A-1	7	2	9	2	12134,23449
EPI_ISL_883165	20B-2	19B-2	5	4	9	2	5791,28394
EPI_ISL_883165	20B-2	19A-4	5	5	10	2	6942,27394
EPI_ISL_883165	20B-2	19A-3	5	7	12	2	4556,28478
EPI_ISL_883165	20B-2	19B-3	5	7	12	2	5791,28394
EPI_ISL_883165	20B-2	19B-4	5	9	14	2	5791,28754
EPI_ISL_883165	19A-2	20A-3	5	2	7	3	701,2099,6942
EPI_ISL_883165	20A-2	19B-2	3	4	7	3	5791,24365,26735
EPI_ISL_883165	19A-4	20A-2	5	3	8	3	6942,24365,25735
EPI_ISL_883165	20C-1	19B-2	4	4	8	3	5791,24365,26735
EPI_ISL_883165	19A-4	20C-1	5	4	9	3	6942,24365,25735
EPI_ISL_883165	19A-3	20A-2	7	3	10	3	4556,24628,26819
EPI_ISL_883165	20A-2	19B-3	3	7	10	3	5791,24365,26735
EPI_ISL_883165	19A-3	20C-1	7	4	11	3	4556,24628,26819
EPI_ISL_883165	20C-1	19B-3	4	7	11	3	5791,24365,26735
EPI_ISL_883165	20A-2	19B-4	3	9	12	3	5791,24365,25653
EPI_ISL_883165	20A-3	19B-1	2	11	13	3	247,1645,2989
EPI_ISL_883165	20C-1	19B-4	4	9	13	3	5791,24365,25653
EPI_ISL_883165	19A-1	20A-1	2	4	6	4	8604,16524,21022,24365
EPI_ISL_883165	20B-2	19A-2	5	5	10	4	701,2099,6942,28666
EPI_ISL_883165	19A-4	20B-1	5	7	12	4	10472,23449,24819,27394
EPI_ISL_883165	19A-2	20A-2	5	3	8	5	701,2099,6942,24365,27007
EPI_ISL_883165	20A-1	19B-2	4	4	8	5	5791,16524,21022,24365,26735
EPI_ISL_883165	19A-2	20C-1	5	4	9	5	1110,2099,6942,24365,27007
EPI_ISL_883165	19A-4	20A-1	5	4	9	5	6942,16723,21022,24365,25735
EPI_ISL_883165	19A-3	20A-1	7	4	11	5	4556,16524,21022,24628,26819
EPI_ISL_883165	20A-1	19B-3	4	7	11	5	5791,18350,21022,24365,26735
EPI_ISL_883165	20A-1	19B-4	4	9	13	5	5791,16723,21022,24365,25653
EPI_ISL_883165	20A-2	19B-1	3	11	14	5	247,1645,2989,24680,26028
EPI_ISL_883165	20C-1	19B-1	4	11	15	5	247,656,2989,24680,26028
EPI_ISL_883165	20B-2	19B-1	5	11	16	5	247,1645,2989,28394,29173
EPI_ISL_883165	20B-1	19B-2	7	4	11	6	5791,9321,12134,23449,25819,28394
EPI_ISL_883165	20B-1	19A-2	7	5	12	6	701,2099,10472,23449,26091,28666
EPI_ISL_883165	20B-1	19A-3	7	7	14	6	4556,8086,10472,23449,23712,28478
EPI_ISL_883165	20B-1	19B-3	7	7	14	6	5791,9321,12134,23449,25819,28394
EPI_ISL_883165	20B-1	19B-4	7	9	16	6	5791,9669,12134,23449,24737,28754
EPI_ISL_883165	19A-2	20A-1	5	4	9	7	701,2099,6942,16524,21022,24365,27007
EPI_ISL_883165	20A-1	19B-1	4	11	15	7	247,1645,2989,18688,21022,24680,26028
EPI_ISL_883165	20B-1	19B-1	7	11	18	9	247,1645,2989,9321,12134,23449,23764,28394,29173
EPI_ISL_883170	19A-1	20A-3	2	2	4	1	8604
EPI_ISL_883170	20A-3	19B-2	2	4	6	1	5791
EPI_ISL_883170	19A-4	20A-3	5	2	7	1	6942
EPI_ISL_883170	19A-3	20A-3	7	2	9	1	4556
EPI_ISL_883170	20A-3	19B-3	2	7	9	1	5791
EPI_ISL_883170	20A-3	19B-4	2	9	11	1	5791
EPI_ISL_883170	19A-1	20A-2	2	3	5	2	8604,24365
EPI_ISL_883170	19A-1	20C-1	2	4	6	2	8604,24365
EPI_ISL_883170	20B-2	19A-1	5	2	7	2	8604,26024
EPI_ISL_883170	20B-1	19A-1	7	2	9	2	12134,23449
EPI_ISL_883170	20B-2	19B-2	5	4	9	2	5791,28394
EPI_ISL_883170	20B-2	19A-4	5	5	10	2	6942,27394
EPI_ISL_883170	20B-2	19A-3	5	7	12	2	4556,28478
EPI_ISL_883170	20B-2	19B-3	5	7	12	2	5791,28394
EPI_ISL_883170	20B-2	19B-4	5	9	14	2	5791,28754
EPI_ISL_883170	19A-2	20A-3	5	2	7	3	701,2099,6942
EPI_ISL_883170	20A-2	19B-2	3	4	7	3	5791,24365,26735
EPI_ISL_883170	19A-4	20A-2	5	3	8	3	6942,24365,25735
EPI_ISL_883170	20C-1	19B-2	4	4	8	3	5791,24365,26735
EPI_ISL_883170	19A-4	20C-1	5	4	9	3	6942,24365,25735
EPI_ISL_883170	19A-3	20A-2	7	3	10	3	4556,24628,26819
EPI_ISL_883170	20A-2	19B-3	3	7	10	3	5791,24365,26735
EPI_ISL_883170	19A-3	20C-1	7	4	11	3	4556,24628,26819
EPI_ISL_883170	20C-1	19B-3	4	7	11	3	5791,24365,26735
EPI_ISL_883170	20A-2	19B-4	3	9	12	3	5791,24365,25653
EPI_ISL_883170	20A-3	19B-1	2	11	13	3	247,1645,2989
EPI_ISL_883170	20C-1	19B-4	4	9	13	3	5791,24365,25653
EPI_ISL_883170	19A-1	20A-1	2	4	6	4	8604,16524,21022,24365
EPI_ISL_883170	20B-2	19A-2	5	5	10	4	701,2099,6942,28666
EPI_ISL_883170	19A-4	20B-1	5	7	12	4	10472,23449,24819,27394
EPI_ISL_883170	19A-2	20A-2	5	3	8	5	701,2099,6942,24365,27007
EPI_ISL_883170	20A-1	19B-2	4	4	8	5	5791,16524,21022,24365,26735
EPI_ISL_883170	19A-2	20C-1	5	4	9	5	1110,2099,6942,24365,27007
EPI_ISL_883170	19A-4	20A-1	5	4	9	5	6942,16723,21022,24365,25735
EPI_ISL_883170	19A-3	20A-1	7	4	11	5	4556,16524,21022,24628,26819
EPI_ISL_883170	20A-1	19B-3	4	7	11	5	5791,18350,21022,24365,26735
EPI_ISL_883170	20A-1	19B-4	4	9	13	5	5791,16723,21022,24365,25653
EPI_ISL_883170	20A-2	19B-1	3	11	14	5	247,1645,2989,24680,26028
EPI_ISL_883170	20C-1	19B-1	4	11	15	5	247,656,2989,24680,26028
EPI_ISL_883170	20B-2	19B-1	5	11	16	5	247,1645,2989,28394,29173
EPI_ISL_883170	20B-1	19B-2	7	4	11	6	5791,9321,12134,23449,25819,28394
EPI_ISL_883170	20B-1	19A-2	7	5	12	6	701,2099,10472,23449,26091,28666
EPI_ISL_883170	20B-1	19A-3	7	7	14	6	4556,8086,10472,23449,23712,28478
EPI_ISL_883170	20B-1	19B-3	7	7	14	6	5791,9321,12134,23449,25819,28394
EPI_ISL_883170	20B-1	19B-4	7	9	16	6	5791,9669,12134,23449,24737,28754
EPI_ISL_883170	19A-2	20A-1	5	4	9	7	701,2099,6942,16524,21022,24365,27007
EPI_ISL_883170	20A-1	19B-1	4	11	15	7	247,1645,2989,18688,21022,24680,26028
EPI_ISL_883170	20B-1	19B-1	7	11	18	9	247,1645,2989,9321,12134,23449,23764,28394,29173
EPI_ISL_883268	20C-1	19B-4	2	11	13	4	14488,18986,28282,28642
EPI_ISL_883491	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_883516	20C-1	19B-4	2	11	13	4	14488,18986,28282,28642
EPI_ISL_883529	20C-1	19B-4	2	11	13	4	14488,18986,28282,28642
EPI_ISL_883543	20C-1	19B-4	2	11	13	4	14488,18986,28282,28642
EPI_ISL_883586	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_883696	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_884092	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_884570	20C-1	19B-1	5	10	15	7	1930,5861,11477,16454,26028,27285,28804
EPI_ISL_885134	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_885137	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_885138	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_886344	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_886595	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_886936	20A-3	19B-4	2	9	11	4	14488,18986,28282,28642
EPI_ISL_886936	20B-2	19B-4	5	9	14	5	14488,18986,28282,28642,28754
EPI_ISL_886936	20A-2	19B-4	3	9	12	6	14488,18986,24365,25653,28282,28642
EPI_ISL_886936	20A-1	19B-4	4	9	13	6	14488,21022,24365,25653,28282,28642
EPI_ISL_886936	20C-1	19B-4	4	9	13	8	532,1930,14488,18986,24365,25653,28282,28642
EPI_ISL_886936	20B-1	19B-4	7	9	16	9	9669,12134,14488,18986,23449,24737,28282,28642,28754
EPI_ISL_887037	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_887419	20B-2	20C-1	2	3	5	1	27104
EPI_ISL_887419	20B-1	20C-1	4	3	7	1	27104
EPI_ISL_887552	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_887581	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_887958	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_888018	20C-1	19B-4	2	11	13	4	5791,9011,14488,18986
EPI_ISL_888025	20B-2	20A-1	2	3	5	1	27104
EPI_ISL_888025	20B-1	20A-1	4	3	7	1	27104
EPI_ISL_888094	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_888150	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_888461	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_888462	20C-1	19B-4	2	11	13	4	5791,9011,14488,18986
EPI_ISL_888468	20C-1	19B-1	2	13	15	3	24680,26028,28804
EPI_ISL_888504	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_888552	20C-1	19B-4	2	11	13	4	5791,9011,14488,18986
EPI_ISL_888843	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_888855	20C-1	19B-4	2	11	13	4	5791,9011,14488,18986
EPI_ISL_888862	20C-1	19B-4	2	11	13	4	14488,18986,28282,28642
EPI_ISL_888985	19A-4	20A-1	7	2	9	4	6942,12627,14488,16723
EPI_ISL_889066	20B-2	20C-1	2	3	5	1	27104
EPI_ISL_889066	20B-1	20C-1	4	3	7	1	27104
EPI_ISL_889083	20B-2	20C-1	2	3	5	1	27104
EPI_ISL_889083	20B-1	20C-1	4	3	7	1	27104
EPI_ISL_889100	20B-2	20C-1	2	3	5	1	27104
EPI_ISL_889100	20B-1	20C-1	4	3	7	1	27104
EPI_ISL_889122	20B-2	20C-1	2	3	5	1	27104
EPI_ISL_889122	20B-1	20C-1	4	3	7	1	27104
EPI_ISL_889289	20B-2	20C-1	2	3	5	1	27104
EPI_ISL_889289	20B-1	20C-1	4	3	7	1	27104
EPI_ISL_889493	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_889539	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_889613	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_889706	19A-4	20C-1	7	2	9	4	6942,12627,14488,18986
EPI_ISL_889735	20C-1	19B-4	2	11	13	4	14488,18986,28282,28642
EPI_ISL_890895	20B-2	20C-1	2	3	5	1	27104
EPI_ISL_890895	20B-1	20C-1	4	3	7	1	27104
EPI_ISL_895732	19A-1	20C-1	4	2	6	4	1930,8604,18787,24365
EPI_ISL_895732	20C-1	19B-2	2	6	8	4	1930,5791,18787,24365
EPI_ISL_895732	19A-2	20C-1	7	2	9	4	2099,6942,18787,24365
EPI_ISL_895732	19A-4	20C-1	7	2	9	4	1930,6942,18986,24365
EPI_ISL_895732	19A-3	20C-1	9	2	11	4	1930,4556,18787,23548
EPI_ISL_895732	20C-1	19B-3	2	9	11	4	1930,5791,20613,24365
EPI_ISL_895732	20C-1	19B-4	2	11	13	4	1930,5791,18986,24365
EPI_ISL_895732	20C-1	19B-1	2	13	15	4	1930,2989,20951,23600
EPI_ISL_895745	19A-1	20A-1	4	2	6	3	1521,21022,24365
EPI_ISL_895745	20A-1	19B-2	2	6	8	3	1521,21022,24365
EPI_ISL_895745	19A-2	20A-1	7	2	9	3	701,21022,24365
EPI_ISL_895745	19A-4	20A-1	7	2	9	3	1521,21022,24365
EPI_ISL_895745	19A-3	20A-1	9	2	11	3	1521,21022,23548
EPI_ISL_895745	20A-1	19B-3	2	9	11	3	1521,21022,24365
EPI_ISL_895745	20A-1	19B-4	2	11	13	3	1521,21022,24365
EPI_ISL_895745	20A-1	19B-1	2	13	15	3	247,21022,23600
EPI_ISL_895767	20B-2	19A-1	2	5	7	4	1521,8604,18787,26024
EPI_ISL_895767	20B-1	19A-1	4	5	9	4	1521,12134,18787,26188
EPI_ISL_895767	20B-2	19B-2	2	7	9	4	1521,5791,18787,25655
EPI_ISL_895767	20B-2	19A-2	2	8	10	4	2099,6942,18787,25927
EPI_ISL_895767	20B-2	19A-4	2	8	10	4	1521,6942,18986,24655
EPI_ISL_895767	19A-4	20B-1	8	4	12	4	1521,10472,18986,24819
EPI_ISL_895767	20B-1	19A-2	4	8	12	4	2099,10472,18787,26091
EPI_ISL_895767	20B-2	19A-3	2	10	12	4	1521,4556,18787,23548
EPI_ISL_895767	20B-2	19B-3	2	10	12	4	1521,5791,20613,25655
EPI_ISL_895767	20B-2	19B-4	2	12	14	4	1521,5791,18986,24573
EPI_ISL_895767	20B-2	19B-1	2	14	16	4	1645,2989,20951,23600
EPI_ISL_895767	20B-1	19B-2	4	7	11	6	1521,5791,9321,12134,18787,25819
EPI_ISL_895767	20B-1	19A-3	4	10	14	6	1521,4556,8086,10472,18787,23712
EPI_ISL_895767	20B-1	19B-3	4	10	14	6	1521,5791,9321,12134,20613,25819
EPI_ISL_895767	20B-1	19B-4	4	12	16	6	1521,5791,9669,12134,18986,24737
EPI_ISL_895767	20B-1	19B-1	4	14	18	6	1645,2989,9321,12134,20951,23764
EPI_ISL_895771	19A-2	20C-1	7	2	9	4	6942,12627,18787,24365
EPI_ISL_895771	19A-4	20C-1	7	2	9	4	6942,12627,18986,24365
EPI_ISL_895771	19A-3	20C-1	9	2	11	4	8579,12288,18787,23548
EPI_ISL_895772	19A-2	20A-2	6	2	8	4	6942,12627,18787,24365
EPI_ISL_895772	19A-4	20A-2	6	2	8	4	6942,12627,18986,24365
EPI_ISL_895772	19A-2	20A-1	6	3	9	4	6942,12627,16524,24365
EPI_ISL_895772	19A-4	20A-1	6	3	9	4	6942,12627,16723,24365
EPI_ISL_895772	19A-3	20A-2	8	2	10	4	8579,12288,18787,23548
EPI_ISL_895772	19A-3	20A-1	8	3	11	4	8579,12288,16524,23548
EPI_ISL_895772	19A-2	20C-1	6	3	9	6	532,1110,6942,12627,18787,24365
EPI_ISL_895772	19A-4	20C-1	6	3	9	6	532,1930,6942,12627,18986,24365
EPI_ISL_895772	19A-3	20C-1	8	3	11	6	532,1930,8579,12288,18787,23548
EPI_ISL_895782	19A-2	20C-1	7	2	9	4	6942,12627,18787,24365
EPI_ISL_895782	19A-4	20C-1	7	2	9	4	6942,12627,18986,24365
EPI_ISL_895782	19A-3	20C-1	9	2	11	4	8579,12288,18787,23548
EPI_ISL_895787	20B-2	19A-1	2	5	7	4	1521,8604,18787,26024
EPI_ISL_895787	20B-1	19A-1	4	5	9	4	1521,12134,18787,26188
EPI_ISL_895787	20B-2	19B-2	2	7	9	4	1521,5791,18787,25655
EPI_ISL_895787	20B-2	19A-2	2	8	10	4	2099,6942,18787,25927
EPI_ISL_895787	20B-2	19A-4	2	8	10	4	1521,6942,18986,24655
EPI_ISL_895787	19A-4	20B-1	8	4	12	4	1521,10472,18986,24819
EPI_ISL_895787	20B-1	19A-2	4	8	12	4	2099,10472,18787,26091
EPI_ISL_895787	20B-2	19A-3	2	10	12	4	1521,4556,18787,23548
EPI_ISL_895787	20B-2	19B-3	2	10	12	4	1521,5791,20613,25655
EPI_ISL_895787	20B-2	19B-4	2	12	14	4	1521,5791,18986,24573
EPI_ISL_895787	20B-2	19B-1	2	14	16	4	1645,2989,20951,23600
EPI_ISL_895787	20B-1	19B-2	4	7	11	6	1521,5791,9321,12134,18787,25819
EPI_ISL_895787	20B-1	19A-3	4	10	14	6	1521,4556,8086,10472,18787,23712
EPI_ISL_895787	20B-1	19B-3	4	10	14	6	1521,5791,9321,12134,20613,25819
EPI_ISL_895787	20B-1	19B-4	4	12	16	6	1521,5791,9669,12134,18986,24737
EPI_ISL_895787	20B-1	19B-1	4	14	18	6	1645,2989,9321,12134,20951,23764
EPI_ISL_895789	19A-2	20A-2	6	2	8	4	6942,12627,18787,24365
EPI_ISL_895789	19A-4	20A-2	6	2	8	4	6942,12627,18986,24365
EPI_ISL_895789	19A-2	20A-1	6	3	9	4	6942,12627,16524,24365
EPI_ISL_895789	19A-4	20A-1	6	3	9	4	6942,12627,16723,24365
EPI_ISL_895789	19A-3	20A-2	8	2	10	4	8579,12288,18787,23548
EPI_ISL_895789	19A-3	20A-1	8	3	11	4	8579,12288,16524,23548
EPI_ISL_895789	19A-2	20C-1	6	3	9	6	532,1110,6942,12627,18787,24365
EPI_ISL_895789	19A-4	20C-1	6	3	9	6	532,1930,6942,12627,18986,24365
EPI_ISL_895789	19A-3	20C-1	8	3	11	6	532,1930,8579,12288,18787,23548
EPI_ISL_895801	19A-2	20C-1	7	2	9	4	6942,12627,18787,24365
EPI_ISL_895801	19A-4	20C-1	7	2	9	4	6942,12627,18986,24365
EPI_ISL_895801	19A-3	20C-1	9	2	11	4	8579,12288,18787,23548
EPI_ISL_895803	19A-1	20A-2	3	2	5	4	1521,8604,18787,24365
EPI_ISL_895803	19A-1	20A-1	3	3	6	4	1521,8604,16524,24365
EPI_ISL_895803	19A-1	20C-1	3	3	6	4	532,8604,18787,24365
EPI_ISL_895803	20A-2	19B-2	2	5	7	4	1521,5791,18787,24365
EPI_ISL_895803	19A-2	20A-2	6	2	8	4	2099,6942,18787,24365
EPI_ISL_895803	19A-4	20A-2	6	2	8	4	1521,6942,18986,24365
EPI_ISL_895803	20A-1	19B-2	3	5	8	4	1521,5791,16524,24365
EPI_ISL_895803	20C-1	19B-2	3	5	8	4	532,5791,18787,24365
EPI_ISL_895803	19A-2	20A-1	6	3	9	4	2099,6942,16524,24365
EPI_ISL_895803	19A-4	20A-1	6	3	9	4	1521,6942,16723,24365
EPI_ISL_895803	19A-4	20C-1	6	3	9	4	532,6942,18986,24365
EPI_ISL_895803	19A-3	20A-2	8	2	10	4	1521,4556,18787,23548
EPI_ISL_895803	20A-2	19B-3	2	8	10	4	1521,5791,20613,24365
EPI_ISL_895803	19A-3	20A-1	8	3	11	4	1521,4556,16524,23548
EPI_ISL_895803	19A-3	20C-1	8	3	11	4	532,4556,18787,23548
EPI_ISL_895803	20A-1	19B-3	3	8	11	4	1521,5791,18350,24365
EPI_ISL_895803	20C-1	19B-3	3	8	11	4	532,5791,20613,24365
EPI_ISL_895803	20A-2	19B-4	2	10	12	4	1521,5791,18986,24365
EPI_ISL_895803	20A-1	19B-4	3	10	13	4	1521,5791,16723,24365
